Amenity Type,Name,Latitude,Longitude
bar,JK Residency,12.5064290,74.9927005
bar,Sarovar Portico,12.9788613,77.6946259
bar,La Cantina,17.4724977,78.3729059
bar,Unknown,17.4414203,78.3585633
bar,Trupti Bar & Restaurant,19.3891976,72.8253281
bar,Rendezvous,12.9355492,77.6287026
bar,Shiva Bar,12.8853969,77.5554477
bar,Anupama Bar & Restaurant,17.4410530,78.4482272
bar,Bar One,17.4377161,78.4485437
bar,Green Deluxe Hotel,30.9260943,74.6127786
bar,Roadtrip,12.9640379,77.6406718
bar,Tasmac,12.9055133,80.0961112
bar,Juice,28.6998789,77.2265694
bar,Milk,28.7000437,77.2271676
bar,Vita Milk Bar,30.3836077,76.7887771
bar,KC'S Club,12.9368996,77.5172029
bar,Masala,12.9100302,77.5509021
bar,Bhagini,13.1458876,77.6180972
bar,Tirumala Bar And Resturant,12.9560062,77.6979089
bar,Banana Beach bar,12.9365646,77.6207273
bar,Mookambika Bar& Resturant,12.9449911,77.6182720
bar,B52 Bar,12.9362155,77.6259241
bar,Sandy Lane,17.7201147,83.3354720
bar,Salt Edition 1,12.9709206,77.6410529
bar,Unknown,13.3437181,74.7471856
bar,Manchester United,12.9345952,77.6094985
bar,Club Nasha,28.2107156,83.9565679
bar,Bar and restaurant,28.4541057,77.0512257
bar,Shivleela,19.1033741,72.8493926
bar,Satkar,19.1036483,72.8523908
bar,Opus,12.9975797,77.5851079
bar,The Heritage,12.2988029,76.6454853
bar,Unknown,12.3276407,76.6940952
bar,Cauvery Bar,12.3446084,76.6187893
bar,Mishra's,22.5905786,88.4209203
bar,Lakshmi bar,12.9244383,77.5654289
bar,Indraprastha Bar and Restaurant,12.2824439,76.6256594
bar,KTDC Beer Parlour,12.1094215,75.2097388
bar,Internet Office,15.2638207,73.9176966
bar,Shore Bar,15.5758360,73.7404611
bar,S R Bar and Restaurant,12.9957432,75.3352375
bar,Unknown,12.9960621,75.3286124
bar,Bruice Bar & Restaurant,13.0229634,77.7138587
bar,Manu Bar & Restaurant,13.0233955,77.7145913
bar,Sreeraj Lassi Bar,13.0126649,77.6474598
bar,Oasis Bar and Restuarant,12.8410461,77.6502896
bar,City Club,13.2611806,76.4662541
bar,Sundar Ashraya,13.9269599,75.5699020
bar,Jewel Rock,13.9350149,75.5686695
bar,Unknown,15.3542099,76.4903556
bar,Unknown,31.7066805,76.9284393
bar,Unknown,31.7117100,76.9295614
bar,Hops 'N' Brew,28.4682424,77.0628965
bar,Zura,28.4683522,77.0634735
bar,Yo!China,28.4683679,77.0634930
bar,Pushpak Bar,14.4656391,75.9225062
bar,Sai International Bar,14.4712628,75.8973700
bar,Unknown,30.7462020,76.8097110
bar,Hill queen,30.3102626,78.0487629
bar,Rio,17.4239402,78.4248213
bar,Vesper House,27.6760597,85.3138375
