Starting Node ID,Ending Node ID,Distance Vector X,Distance Vector Y,Distance
143,80,0.0036461755555556863,-0.003862004444442846,0.005311278048721241
30,69,0.006882683333333972,-3.762500000448199e-05,0.0068827861733151766
30,36,0.0014664933333357055,0.009084119999997142,0.00920173021073027
30,1,0.0073744333333358725,-0.0065882333333320275,0.009888735280218722
147,52,0.0035795374999985086,0.0012979875000098673,0.00380760558147472
147,26,0.003144779999999514,-0.0032117349999936096,0.004494984200036847
147,148,0.004256720000000769,0.0032361250000008113,0.005347164685516689
115,5,-0.0008990833333335502,0.006905545238097943,0.006963828392177348
115,82,-0.0072325500000012255,0.003503283333330387,0.008036340810101834
115,123,-0.008139450000001602,-0.007130283333339094,0.010820886595663931
142,49,0.0027173000000004777,-0.006643199999999183,0.007177452579431768
142,138,0.0038937250000010692,0.0063157000000018115,0.007419512171676532
142,75,0.003398119999999949,0.010232020000003672,0.010781532952918838
103,49,0.009624099999999913,0.002205599999996366,0.009873599757433066
103,142,0.006906799999999436,0.008848799999995549,0.011225201453867696
103,138,0.010800525000000505,0.01516449999999736,0.01861755624472653
82,5,0.006333466666667675,0.003402261904767556,0.0071894496372408865
82,44,-0.0038235600000007253,-0.006437353333325291,0.007487264454504047
82,43,-0.007511285714279836,0.0010176166666724384,0.007579904798995425
94,99,-0.0006045599999993101,-0.006620179999998754,0.0066477271323349815
94,11,0.0026104625000016313,-0.009394712499997127,0.009750648051361357
94,77,0.005564387500001544,-0.011624962500007996,0.01288806274723884
57,149,0.0018035499999982108,-0.004954350000005547,0.005272416573550359
57,39,-0.010174166666669038,0.004196616666675368,0.01100569210945758
57,99,0.011463140000000038,-0.0006861299999911807,0.011483655909007757
125,27,-0.005444427777778316,0.00626649999999529,0.008301253885852733
125,132,-0.009778700000001805,7.755000000031487e-05,0.009779007500382407
125,84,0.011104399999997128,-0.0023154000000005226,0.011343226019080227
